frame_id,room_amount,window_amount,surface,total_exterior_wall_amount,total_source_energy_consumption_GJ,total_site_energy_consumption_GJ,total_source_energy_consumption_per_surface_MJm2,total_site_energy_consumption_per_surface_MJm2,site_energy_heating_GJ,site_energy_cooling_GJ,site_energy_heating_per_surface_MJm2,site_energy_cooling_per_surface_MJm2,total_window_amount,total_wall_area_m2,wall_area_north_m2,wall_area_east_m2,wall_area_south_m2,wall_area_west_m2,total_window_opening_area_m2,window_opening_area_north_m2,window_opening_area_east_m2,window_opening_area_south_m2,window_opening_area_west_m2,total_window_wall_ratio_percent,window_wall_ratio_north_percent,window_wall_ratio_east_percent,window_wall_ratio_south_percent,window_wall_ratio_west_percent
4999,6,6,67.9243,10.0,155.07,45.7,2282.96,672.86,31.95,1.86,470.31,27.42,6.0,89.01,22.25,22.25,22.25,22.25,10.82,0.0,5.93,2.34,2.55,12.15,0.0,26.65,10.5,11.47
4999,6,6,67.9243,10.0,184.65,56.98,2718.43,838.85,38.86,6.23,572.06,91.67,6.0,89.01,22.25,22.25,22.25,22.25,29.17,0.0,9.4,11.39,8.38,32.77,0.0,42.24,51.18,37.66
4999,6,8,67.9243,10.0,162.12,47.56,2386.77,700.23,33.94,1.73,499.61,25.5,8.0,89.01,22.25,22.25,22.25,22.25,14.32,6.48,4.49,1.27,2.08,16.08,29.12,20.17,5.71,9.33
4999,6,5,67.9243,10.0,148.19,43.4,2181.66,638.91,30.21,1.3,444.72,19.08,5.0,89.01,22.25,22.25,22.25,22.25,6.7,0.0,2.34,2.55,1.81,7.53,0.0,10.5,11.47,8.15
4999,6,5,67.9243,10.0,180.53,55.23,2657.87,813.07,37.97,5.36,559.02,78.93,5.0,89.01,22.25,22.25,22.25,22.25,26.59,0.0,11.39,8.38,6.82,29.87,0.0,51.18,37.66,30.64
4999,6,8,67.9243,10.0,162.23,47.97,2388.44,706.19,33.81,2.26,497.8,33.27,8.0,89.01,22.25,22.25,22.25,22.25,14.32,4.49,1.27,2.08,6.48,16.08,20.17,5.71,9.33,29.12
4999,6,3,67.9243,10.0,151.88,44.15,2235.98,649.97,31.34,0.91,461.4,13.45,3.0,89.01,22.25,22.25,22.25,22.25,7.81,7.81,0.0,0.0,0.0,8.78,35.12,0.0,0.0,0.0
4999,10,12,121.69489999999999,16.0,259.18,75.56,2129.77,620.89,56.34,2.49,462.98,20.48,12.0,127.31,18.58,43.9,31.53,33.31,19.69,4.77,7.26,0.0,7.67,15.47,25.65,16.53,0.0,23.03
4999,10,16,121.69489999999999,16.0,297.64,88.98,2445.79,731.17,65.84,6.41,541.02,52.71,16.0,127.31,18.58,43.9,31.53,33.31,45.93,5.46,17.53,8.82,14.12,36.08,29.4,39.93,27.99,42.37
4999,10,12,121.69489999999999,16.0,260.17,75.84,2137.85,623.17,56.61,2.5,465.2,20.54,12.0,127.31,18.58,43.9,31.53,33.31,20.47,6.38,8.39,0.0,5.71,16.08,34.34,19.1,0.0,17.13
4999,10,4,121.69489999999999,16.0,240.04,70.01,1972.47,575.29,51.15,2.14,420.3,17.56,4.0,127.31,18.58,43.9,31.53,33.31,10.34,0.0,0.0,10.34,0.0,8.12,0.0,0.0,32.8,0.0
4999,10,16,121.69489999999999,16.0,297.54,89.31,2445.0,733.85,65.67,6.91,539.6,56.81,16.0,127.31,43.9,31.53,33.31,18.58,45.93,17.53,8.82,14.12,5.46,36.08,39.93,27.99,42.37,29.4
4999,10,4,121.69489999999999,16.0,240.62,69.31,1977.25,569.51,51.67,0.92,424.55,7.52,4.0,127.31,43.9,31.53,33.31,18.58,8.39,8.39,0.0,0.0,0.0,6.59,19.1,0.0,0.0,0.0
4999,10,12,121.69489999999999,16.0,275.3,82.84,2262.18,680.75,59.64,6.48,490.04,53.27,12.0,127.31,43.9,31.53,33.31,18.58,31.59,0.0,10.34,14.99,6.26,24.82,0.0,32.8,44.99,33.72
4999,10,12,121.69489999999999,16.0,251.5,73.85,2066.66,606.83,54.05,3.08,444.1,25.29,12.0,127.31,43.9,31.53,33.31,18.58,16.74,0.0,7.77,5.86,3.11,13.15,0.0,24.64,17.58,16.76
4999,10,4,121.69489999999999,16.0,238.47,68.7,1959.56,564.55,51.07,0.9,419.69,7.42,4.0,127.31,31.53,33.31,18.58,43.9,7.31,7.31,0.0,0.0,0.0,5.74,23.2,0.0,0.0,0.0
4999,10,12,121.69489999999999,16.0,266.87,79.64,2192.95,654.43,57.66,5.25,473.84,43.16,12.0,127.31,31.53,33.31,18.58,43.9,26.42,0.0,14.99,6.26,5.17,20.75,0.0,44.99,33.72,11.77
4999,10,12,121.69489999999999,16.0,266.84,78.91,2192.67,648.46,57.95,4.24,476.19,34.84,12.0,127.31,31.53,33.31,18.58,43.9,25.51,0.0,5.86,3.11,16.54,20.03,0.0,17.58,16.76,37.67
4999,10,16,121.69489999999999,16.0,276.09,81.98,2268.7,673.65,60.3,4.95,495.52,40.69,16.0,127.31,31.53,33.31,18.58,43.9,32.06,6.61,12.56,3.58,9.31,25.18,20.98,37.71,19.25,21.2
4999,10,4,121.69489999999999,16.0,232.96,67.35,1914.28,553.4,49.48,1.14,406.58,9.38,4.0,127.31,33.31,18.58,43.9,31.53,5.17,0.0,0.0,5.17,0.0,4.06,0.0,0.0,11.77,0.0
4999,10,4,121.69489999999999,16.0,249.19,73.41,2047.7,603.21,53.33,3.36,438.19,27.59,4.0,127.31,33.31,18.58,43.9,31.53,16.54,0.0,0.0,16.54,0.0,12.99,0.0,0.0,37.67,0.0
4999,10,16,121.69489999999999,16.0,275.81,81.15,2266.41,666.86,60.53,3.89,497.43,31.99,16.0,127.31,33.31,18.58,43.9,31.53,32.06,12.56,3.58,9.31,6.61,25.18,37.71,19.25,21.2,20.98
4999,10,12,121.69489999999999,16.0,261.36,76.1,2147.69,625.3,56.97,2.4,468.17,19.69,12.0,127.31,33.31,18.58,43.9,31.53,20.99,5.84,5.23,0.0,9.91,16.48,17.54,28.17,0.0,31.43
4999,8,3,90.49549999999999,12.0,188.52,54.59,2083.14,603.25,39.42,0.93,435.62,10.32,3.0,103.33,28.6,23.07,28.6,23.07,9.63,9.63,0.0,0.0,0.0,9.32,33.66,0.0,0.0,0.0
4999,8,12,90.49549999999999,12.0,217.05,64.9,2398.42,717.15,46.32,4.34,511.87,47.96,12.0,103.33,28.6,23.07,28.6,23.07,27.92,4.81,12.09,5.81,5.21,27.02,16.82,52.4,20.31,22.6
4999,8,3,90.49549999999999,12.0,189.12,54.76,2089.82,605.15,39.59,0.94,437.44,10.39,3.0,103.33,28.6,23.07,28.6,23.07,9.8,9.8,0.0,0.0,0.0,9.49,34.28,0.0,0.0,0.0
4999,8,9,90.49549999999999,12.0,208.39,62.21,2302.8,687.41,44.05,3.92,486.76,43.33,9.0,103.33,28.6,23.07,28.6,23.07,22.65,0.0,9.96,4.08,8.6,21.92,0.0,43.18,14.28,37.28
4999,8,12,90.49549999999999,12.0,217.29,64.45,2401.17,712.24,46.6,3.62,514.97,39.95,12.0,103.33,23.07,28.6,23.07,28.6,27.92,12.09,5.81,5.21,4.81,27.02,52.4,20.31,22.6,16.82
4999,8,3,90.49549999999999,12.0,177.94,51.47,1966.33,568.74,36.58,0.65,404.19,7.23,3.0,103.33,23.07,28.6,23.07,28.6,2.84,2.84,0.0,0.0,0.0,2.75,12.3,0.0,0.0,0.0
4999,8,9,90.49549999999999,12.0,202.36,60.42,2236.09,667.71,42.43,3.76,468.81,41.58,9.0,103.33,23.07,28.6,23.07,28.6,18.62,0.0,4.08,8.6,5.94,18.02,0.0,14.28,37.28,20.76
4999,8,9,90.49549999999999,12.0,210.66,63.16,2327.83,697.89,44.54,4.38,492.22,48.35,9.0,103.33,23.07,28.6,23.07,28.6,23.94,0.0,13.97,5.41,4.56,23.17,0.0,48.85,23.44,15.96
4999,8,3,90.49549999999999,12.0,198.21,57.46,2190.31,634.97,42.03,1.2,464.43,13.23,3.0,103.33,28.6,23.07,28.6,23.07,15.61,15.61,0.0,0.0,0.0,15.11,54.58,0.0,0.0,0.0
4999,8,9,90.49549999999999,12.0,211.12,63.32,2332.99,699.69,44.66,4.42,493.5,48.87,9.0,103.33,28.6,23.07,28.6,23.07,24.5,0.0,8.6,5.94,9.96,23.71,0.0,37.28,20.76,43.18
4999,8,9,90.49549999999999,12.0,196.25,58.01,2168.67,641.02,41.04,2.74,453.47,30.24,9.0,103.33,28.6,23.07,28.6,23.07,14.57,0.0,5.41,4.56,4.6,14.1,0.0,23.44,15.96,19.95
4999,8,12,90.49549999999999,12.0,221.09,66.88,2443.13,739.07,47.09,5.56,520.3,61.45,12.0,103.33,28.6,23.07,28.6,23.07,30.18,2.98,8.89,8.55,9.76,29.2,10.4,38.52,29.91,42.32
4999,8,9,90.49549999999999,12.0,203.38,60.69,2247.42,670.66,42.72,3.74,472.02,41.32,9.0,103.33,23.07,28.6,23.07,28.6,19.98,0.0,5.94,9.96,4.08,19.34,0.0,20.76,43.18,14.28
4999,8,9,90.49549999999999,12.0,210.15,63.03,2322.23,696.49,44.4,4.39,490.61,48.56,9.0,103.33,23.07,28.6,23.07,28.6,23.13,0.0,4.56,4.6,13.97,22.39,0.0,15.96,19.95,48.85
4999,8,12,90.49549999999999,12.0,220.5,66.1,2436.63,730.42,47.18,4.68,521.34,51.76,12.0,103.33,23.07,28.6,23.07,28.6,30.18,8.89,8.55,9.76,2.98,29.2,38.52,29.91,42.32,10.4
4999,8,3,90.49549999999999,12.0,177.31,51.29,1959.35,566.74,36.4,0.65,402.28,7.14,3.0,103.33,23.07,28.6,23.07,28.6,2.31,2.31,0.0,0.0,0.0,2.24,10.01,0.0,0.0,0.0
4999,8,9,92.22489999999999,13.0,207.5,60.32,2249.93,654.06,45.09,1.73,488.9,18.8,9.0,104.02,23.85,28.16,30.51,21.5,19.76,11.71,5.53,0.0,2.51,19.0,49.13,19.64,0.0,11.68
4999,8,12,92.22489999999999,13.0,221.18,66.51,2398.26,721.21,47.88,5.13,519.18,55.67,12.0,104.02,23.85,28.16,30.51,21.5,28.23,1.5,5.74,12.44,8.56,27.14,6.29,20.39,40.76,39.8
4999,8,9,92.22489999999999,13.0,210.27,61.5,2280.02,666.9,45.69,2.32,495.37,25.17,9.0,104.02,23.85,28.16,30.51,21.5,21.53,7.2,10.59,0.0,3.74,20.7,30.2,37.59,0.0,17.4
4999,8,3,92.22489999999999,13.0,195.13,57.86,2115.83,627.39,41.27,3.09,447.48,33.55,3.0,104.02,23.85,28.16,30.51,21.5,12.85,0.0,0.0,12.85,0.0,12.36,0.0,0.0,42.12,0.0
4999,8,12,92.22489999999999,13.0,220.74,65.91,2393.55,714.67,47.96,4.45,520.04,48.27,12.0,104.02,28.16,30.51,21.5,23.85,28.23,5.74,12.44,8.56,1.5,27.14,20.39,40.76,39.8,6.29
4999,8,4,92.22489999999999,13.0,194.29,56.07,2106.71,608.0,41.68,0.9,451.92,9.73,4.0,104.02,28.16,30.51,21.5,23.85,10.59,10.59,0.0,0.0,0.0,10.18,37.59,0.0,0.0,0.0
4999,8,8,92.22489999999999,13.0,218.93,65.94,2373.89,715.03,47.24,5.21,512.21,56.46,8.0,104.02,28.16,30.51,21.5,23.85,27.82,0.0,12.85,9.47,5.5,26.75,0.0,42.12,44.05,23.06
4999,8,8,92.22489999999999,13.0,200.64,59.28,2175.52,642.79,42.84,2.95,464.46,31.96,8.0,104.02,28.16,30.51,21.5,23.85,15.86,0.0,9.03,3.2,3.64,15.25,0.0,29.58,14.87,15.26
4999,8,3,92.22489999999999,13.0,183.93,53.01,1994.32,574.78,38.89,0.62,421.69,6.74,3.0,104.02,30.51,21.5,23.85,28.16,4.24,4.24,0.0,0.0,0.0,4.08,13.91,0.0,0.0,0.0
4999,8,9,92.22489999999999,13.0,208.82,61.98,2264.21,672.01,44.92,3.56,487.08,38.58,9.0,104.02,30.51,21.5,23.85,28.16,21.46,0.0,9.47,5.5,6.49,20.63,0.0,44.05,23.06,23.06
4999,8,9,92.22489999999999,13.0,204.56,60.48,2218.09,655.79,43.87,3.11,475.74,33.7,9.0,104.02,30.51,21.5,23.85,28.16,18.04,0.0,3.2,3.64,11.21,17.35,0.0,14.87,15.26,39.8
4999,8,12,92.22489999999999,13.0,221.38,65.79,2400.46,713.41,48.26,4.04,523.26,43.79,12.0,104.02,30.51,21.5,23.85,28.16,29.02,9.59,4.5,11.14,3.79,27.9,31.41,20.95,46.72,13.47
4999,8,4,92.22489999999999,13.0,185.29,53.93,2009.08,584.75,39.04,1.39,423.34,15.05,4.0,104.02,21.5,23.85,28.16,30.51,6.49,0.0,0.0,6.49,0.0,6.24,0.0,0.0,23.06,0.0
4999,8,4,92.22489999999999,13.0,192.22,56.6,2084.23,613.72,40.65,2.45,440.77,26.6,4.0,104.02,21.5,23.85,28.16,30.51,11.21,0.0,0.0,11.21,0.0,10.77,0.0,0.0,39.8,0.0
4999,8,12,92.22489999999999,13.0,222.37,65.98,2411.21,715.46,48.57,3.92,526.62,42.49,12.0,104.02,21.5,23.85,28.16,30.51,29.02,4.5,11.14,3.79,9.59,27.9,20.95,46.72,13.47,31.41
4999,8,8,92.22489999999999,13.0,208.81,61.11,2264.12,662.64,45.27,2.34,490.91,25.37,8.0,104.02,21.5,23.85,28.16,30.51,20.56,7.23,4.8,0.0,8.53,19.76,33.62,20.14,0.0,27.95
4999,8,3,90.51809999999999,14.0,187.99,54.14,2076.82,598.11,40.69,0.77,449.5,8.54,3.0,106.92,34.67,19.74,17.58,34.92,8.99,8.99,0.0,0.0,0.0,8.41,25.93,0.0,0.0,0.0
4999,8,13,90.51809999999999,14.0,228.65,68.69,2526.01,758.83,50.58,5.43,558.79,59.97,13.0,106.92,34.67,19.74,17.58,34.92,34.88,11.73,8.23,4.48,10.44,32.62,33.83,41.68,25.47,29.9
4999,8,3,90.51809999999999,14.0,191.72,55.25,2118.05,610.42,41.69,0.89,460.54,9.81,3.0,106.92,34.67,19.74,17.58,34.92,11.52,11.52,0.0,0.0,0.0,10.77,33.22,0.0,0.0,0.0
4999,8,10,90.51809999999999,14.0,211.86,63.75,2340.5,704.29,46.05,5.02,508.77,55.45,10.0,106.92,34.67,19.74,17.58,34.92,24.16,0.0,6.23,5.66,12.28,22.6,0.0,31.56,32.16,35.15
4999,8,13,90.51809999999999,14.0,228.91,68.69,2528.89,758.86,50.68,5.33,559.91,58.88,13.0,106.92,19.74,17.58,34.92,34.67,34.88,8.23,4.48,10.44,11.73,32.62,41.68,25.47,29.9,33.83
4999,8,9,90.51809999999999,14.0,204.83,59.97,2262.83,662.48,44.87,2.42,495.66,26.74,9.0,106.92,19.74,17.58,34.92,34.67,19.4,2.53,5.35,0.0,11.52,18.15,12.82,30.44,0.0,33.22
4999,8,4,90.51809999999999,14.0,191.64,56.72,2117.11,626.65,41.05,3.0,453.48,33.11,4.0,106.92,19.74,17.58,34.92,34.67,12.28,0.0,0.0,12.28,0.0,11.48,0.0,0.0,35.15,0.0
4999,8,4,90.51809999999999,14.0,188.62,55.5,2083.75,613.12,40.37,2.45,446.02,27.04,4.0,106.92,19.74,17.58,34.92,34.67,10.79,0.0,0.0,10.79,0.0,10.09,0.0,0.0,30.9,0.0
4999,8,10,90.51809999999999,14.0,202.73,59.0,2239.64,651.8,44.44,1.88,491.0,20.72,10.0,106.92,17.58,34.92,34.67,19.74,17.99,5.35,10.1,0.0,2.53,16.82,30.44,28.93,0.0,12.82
4999,8,3,90.51809999999999,14.0,188.84,55.48,2086.21,612.94,40.47,2.34,447.06,25.81,3.0,106.92,17.58,34.92,34.67,19.74,9.77,0.0,0.0,9.77,0.0,9.14,0.0,0.0,28.19,0.0
4999,8,3,90.51809999999999,14.0,186.28,54.48,2057.88,601.85,39.88,1.92,440.56,21.22,3.0,106.92,17.58,34.92,34.67,19.74,9.8,0.0,0.0,9.8,0.0,9.16,0.0,0.0,28.26,0.0
4999,8,13,90.51809999999999,14.0,219.55,65.27,2425.43,721.11,48.43,4.16,535.04,46.0,13.0,106.92,17.58,34.92,34.67,19.74,28.52,6.05,10.37,8.48,3.61,26.67,34.39,29.7,24.47,18.31
4999,8,9,90.51809999999999,14.0,207.59,61.93,2293.33,684.21,45.13,4.12,498.62,45.52,9.0,106.92,34.92,34.67,19.74,17.58,21.66,0.0,9.77,6.23,5.66,20.26,0.0,28.19,31.56,32.16
4999,8,9,90.51809999999999,14.0,197.04,58.0,2176.81,640.72,42.64,2.68,471.01,29.64,9.0,106.92,34.92,34.67,19.74,17.58,15.75,0.0,9.8,2.94,3.01,14.74,0.0,28.26,14.9,17.15
4999,8,13,90.51809999999999,14.0,219.53,65.3,2425.22,721.36,48.41,4.2,534.85,46.43,13.0,106.92,34.92,34.67,19.74,17.58,28.52,10.37,8.48,3.61,6.05,26.67,29.7,24.47,18.31,34.39
4999,8,4,90.51809999999999,14.0,188.44,54.3,2081.77,599.91,40.8,0.83,450.7,9.14,4.0,106.92,34.92,34.67,19.74,17.58,8.94,8.94,0.0,0.0,0.0,8.36,25.6,0.0,0.0,0.0
4999,9,3,103.0517,13.0,211.92,61.37,2056.46,595.54,44.34,1.06,430.24,10.26,3.0,109.64,27.41,27.41,27.41,27.41,10.15,10.15,0.0,0.0,0.0,9.26,37.02,0.0,0.0,0.0
4999,9,12,103.0517,13.0,239.85,71.83,2327.5,697.05,50.94,4.91,494.32,47.69,12.0,109.64,27.41,27.41,27.41,27.41,28.95,2.16,6.92,7.71,12.16,26.4,7.88,25.26,28.12,44.35
4999,9,3,103.0517,13.0,211.54,61.26,2052.76,594.45,44.23,1.05,429.25,10.16,3.0,109.64,27.41,27.41,27.41,27.41,10.01,10.01,0.0,0.0,0.0,9.13,36.53,0.0,0.0,0.0
4999,9,9,103.0517,13.0,238.51,71.5,2314.48,693.82,50.55,4.97,490.56,48.22,9.0,109.64,27.41,27.41,27.41,27.41,27.51,0.0,8.14,4.24,15.14,25.09,0.0,29.69,15.45,55.24
4999,9,12,103.0517,13.0,239.47,71.43,2323.78,693.19,50.95,4.5,494.46,43.69,12.0,109.64,27.41,27.41,27.41,27.41,28.95,6.92,7.71,12.16,2.16,26.4,25.26,28.12,44.35,7.88
4999,9,3,103.0517,13.0,210.5,60.89,2042.65,590.85,43.98,0.93,426.78,9.03,3.0,109.64,27.41,27.41,27.41,27.41,9.06,9.06,0.0,0.0,0.0,8.26,33.05,0.0,0.0,0.0
4999,9,9,103.0517,13.0,235.28,71.03,2283.09,689.23,49.48,5.57,480.18,54.01,9.0,109.64,27.41,27.41,27.41,27.41,25.76,0.0,4.24,15.14,6.38,23.5,0.0,15.45,55.24,23.29
4999,9,9,103.0517,13.0,237.72,71.03,2306.78,689.24,50.44,4.61,489.44,44.76,9.0,109.64,27.41,27.41,27.41,27.41,26.58,0.0,13.71,1.8,11.08,24.25,0.0,50.01,6.57,40.41
4999,9,3,103.0517,13.0,208.7,60.44,2025.24,586.46,43.47,0.99,421.79,9.63,3.0,109.64,27.41,27.41,27.41,27.41,7.79,7.79,0.0,0.0,0.0,7.1,28.41,0.0,0.0,0.0
4999,9,9,103.0517,13.0,242.16,72.88,2349.9,707.23,51.41,5.49,498.88,53.31,9.0,109.64,27.41,27.41,27.41,27.41,29.66,0.0,15.14,6.38,8.14,27.05,0.0,55.24,23.29,29.69
4999,9,9,103.0517,13.0,218.21,64.59,2117.51,626.77,45.47,3.14,441.23,30.51,9.0,109.64,27.41,27.41,27.41,27.41,15.55,0.0,1.8,11.08,2.67,14.18,0.0,6.57,40.41,9.74
4999,9,12,103.0517,13.0,243.17,72.74,2359.72,705.9,51.86,4.9,503.27,47.59,12.0,109.64,27.41,27.41,27.41,27.41,30.72,3.59,13.12,6.16,7.85,28.02,13.09,47.87,22.48,28.66
4999,9,9,103.0517,13.0,223.92,66.5,2172.88,645.28,46.91,3.61,455.23,35.01,9.0,109.64,27.41,27.41,27.41,27.41,18.76,0.0,6.38,8.14,4.24,17.11,0.0,23.29,29.69,15.45
4999,9,9,103.0517,13.0,238.58,71.3,2315.19,691.84,50.67,4.65,491.66,45.14,9.0,109.64,27.41,27.41,27.41,27.41,27.45,0.0,11.08,2.67,13.71,25.04,0.0,40.41,9.74,50.01
4999,9,12,103.0517,13.0,242.9,71.99,2357.04,698.56,52.07,3.94,505.25,38.27,12.0,109.64,27.41,27.41,27.41,27.41,30.72,13.12,6.16,7.85,3.59,28.02,47.87,22.48,28.66,13.09
4999,9,3,103.0517,13.0,198.99,57.54,1931.01,558.37,40.86,0.7,396.54,6.79,3.0,109.64,27.41,27.41,27.41,27.41,2.18,2.18,0.0,0.0,0.0,1.99,7.96,0.0,0.0,0.0
4999,10,6,131.6048,15.0,264.8,76.89,2012.09,584.28,56.17,1.8,426.78,13.64,6.0,119.67,34.35,20.71,34.9,29.71,19.16,9.79,9.37,0.0,0.0,16.01,28.5,45.23,0.0,0.0
4999,10,13,131.6048,15.0,285.32,84.62,2168.01,642.96,61.0,4.68,463.52,35.58,13.0,119.67,34.35,20.71,34.9,29.71,33.19,12.28,1.91,11.78,7.22,27.73,35.74,9.21,33.77,24.29
4999,10,6,131.6048,15.0,264.13,76.71,2006.97,582.89,55.98,1.8,425.35,13.68,6.0,119.67,34.35,20.71,34.9,29.71,18.82,9.77,9.04,0.0,0.0,15.72,28.45,43.65,0.0,0.0
4999,10,7,131.6048,15.0,258.91,76.46,1967.36,580.99,54.04,3.49,410.64,26.48,7.0,119.67,34.35,20.71,34.9,29.71,16.72,0.0,0.0,9.72,7.0,13.97,0.0,0.0,27.85,23.56
4999,10,13,131.6048,15.0,286.32,84.78,2175.62,644.22,61.32,4.53,465.97,34.39,13.0,119.67,20.71,34.9,29.71,34.35,33.19,1.91,11.78,7.22,12.28,27.73,9.21,33.77,24.29,35.74
4999,10,9,131.6048,15.0,265.75,77.12,2019.27,585.98,56.44,1.74,428.88,13.24,9.0,119.67,20.71,34.9,29.71,34.35,19.17,9.04,9.08,0.0,1.05,16.02,43.65,26.02,0.0,3.06
4999,10,4,131.6048,15.0,249.58,73.07,1896.41,555.25,51.79,2.35,393.53,17.86,4.0,119.67,20.71,34.9,29.71,34.35,10.94,0.0,2.01,7.0,1.93,9.14,0.0,5.75,23.56,5.63
4999,10,4,131.6048,15.0,253.23,74.27,1924.15,564.36,52.72,2.62,400.62,19.88,4.0,119.67,20.71,34.9,29.71,34.35,14.35,0.0,1.17,10.72,2.46,11.99,0.0,3.35,36.1,7.17
4999,10,7,131.6048,15.0,268.86,78.16,2042.97,593.93,57.23,2.0,434.87,15.2,7.0,119.67,34.9,29.71,34.35,20.71,22.22,9.47,12.76,0.0,0.0,18.57,27.13,42.94,0.0,0.0
4999,10,6,131.6048,15.0,249.85,73.1,1898.46,555.44,51.89,2.28,394.25,17.32,6.0,119.67,34.9,29.71,34.35,20.71,10.94,0.0,0.0,6.81,4.13,9.14,0.0,0.0,19.84,19.92
4999,10,6,131.6048,15.0,249.66,73.06,1897.06,555.14,51.83,2.3,393.83,17.45,6.0,119.67,34.9,29.71,34.35,20.71,10.4,0.0,0.0,5.39,5.01,8.69,0.0,0.0,15.7,24.18
4999,10,13,131.6048,15.0,273.78,80.67,2080.3,612.98,58.12,3.62,441.6,27.52,13.0,119.67,34.9,29.71,34.35,20.71,25.51,9.23,2.43,7.22,6.63,21.32,26.44,8.19,21.03,32.01
4999,10,9,131.6048,15.0,258.06,75.85,1960.84,576.35,53.96,2.96,410.01,22.48,9.0,119.67,29.71,34.35,20.71,34.9,16.72,0.0,4.88,4.13,7.71,13.97,0.0,14.21,19.92,22.09
4999,10,9,131.6048,15.0,262.94,77.93,1997.98,592.17,55.01,3.99,418.0,30.31,9.0,119.67,29.71,34.35,20.71,34.9,19.28,0.0,2.93,5.01,11.34,16.11,0.0,8.54,24.18,32.48
4999,10,13,131.6048,15.0,272.69,80.38,2072.03,610.73,57.81,3.63,439.29,27.58,13.0,119.67,29.71,34.35,20.71,34.9,25.51,2.43,7.22,6.63,9.23,21.32,8.19,21.03,32.01,26.44
4999,10,4,131.6048,15.0,255.62,74.01,1942.34,562.37,53.77,1.31,408.54,9.97,4.0,119.67,29.71,34.35,20.71,34.9,13.65,11.98,1.16,0.0,0.5,11.4,40.33,3.37,0.0,1.44
4999,5,2,65.5939,9.0,140.81,40.77,2146.68,621.61,29.41,0.69,448.32,10.45,2.0,87.47,21.87,21.87,21.87,21.87,4.58,4.58,0.0,0.0,0.0,5.24,20.94,0.0,0.0,0.0
4999,5,9,65.5939,9.0,174.24,52.24,2656.29,796.37,37.75,3.81,575.44,58.1,9.0,87.47,21.87,21.87,21.87,21.87,25.87,5.63,12.29,1.19,6.77,29.58,25.74,56.19,5.43,30.97
4999,5,2,65.5939,9.0,150.19,43.55,2289.74,663.99,31.93,0.94,486.77,14.38,2.0,87.47,21.87,21.87,21.87,21.87,10.79,10.79,0.0,0.0,0.0,12.34,49.36,0.0,0.0,0.0
4999,5,7,65.5939,9.0,162.85,48.67,2482.71,741.99,34.77,3.22,530.02,49.13,7.0,87.47,21.87,21.87,21.87,21.87,19.06,0.0,11.58,1.32,6.16,21.8,0.0,52.95,6.06,28.18
4999,5,9,65.5939,9.0,173.63,51.95,2646.98,791.95,37.63,3.64,573.63,55.49,9.0,87.47,21.87,21.87,21.87,21.87,25.87,12.29,1.19,6.77,5.63,29.58,56.19,5.43,30.97,25.74
4999,5,2,65.5939,9.0,136.04,39.38,2074.05,600.29,28.12,0.57,428.73,8.72,2.0,87.47,21.87,21.87,21.87,21.87,1.66,1.66,0.0,0.0,0.0,1.9,7.59,0.0,0.0,0.0
4999,5,7,65.5939,9.0,154.53,46.13,2355.88,703.24,32.56,2.88,496.43,43.97,7.0,87.47,21.87,21.87,21.87,21.87,13.74,0.0,1.32,6.16,6.26,15.71,0.0,6.06,28.18,28.62
4999,5,7,65.5939,9.0,169.38,51.49,2582.22,784.97,36.15,4.65,551.19,70.94,7.0,87.47,21.87,21.87,21.87,21.87,23.54,0.0,6.94,8.08,8.53,26.92,0.0,31.75,36.93,38.99
4999,5,2,65.5939,9.0,150.43,43.66,2293.3,665.65,31.98,1.01,487.47,15.34,2.0,87.47,21.87,21.87,21.87,21.87,10.82,10.82,0.0,0.0,0.0,12.37,49.5,0.0,0.0,0.0
4999,5,7,65.5939,9.0,170.75,51.86,2603.13,790.56,36.54,4.64,557.05,70.68,7.0,87.47,21.87,21.87,21.87,21.87,24.0,0.0,6.16,6.26,11.58,27.43,0.0,28.18,28.62,52.95
4999,5,7,65.5939,9.0,159.94,48.14,2438.38,733.97,33.85,3.62,516.0,55.14,7.0,87.47,21.87,21.87,21.87,21.87,17.65,0.0,8.08,8.53,1.05,20.18,0.0,36.93,38.99,4.8
4999,5,9,65.5939,9.0,167.4,50.2,2552.05,765.3,35.91,3.6,547.51,54.96,9.0,87.47,21.87,21.87,21.87,21.87,21.65,4.71,1.75,5.02,10.17,24.76,21.53,8.01,22.96,46.52
4999,5,6,65.5939,9.0,161.16,48.58,2456.92,740.69,34.14,3.76,520.48,57.38,6.0,87.47,21.87,21.87,21.87,21.87,19.16,0.0,6.26,11.58,1.32,21.91,0.0,28.62,52.95,6.06
4999,5,6,65.5939,9.0,158.21,47.1,2411.9,718.07,33.6,2.82,512.21,43.03,6.0,87.47,21.87,21.87,21.87,21.87,16.52,0.0,8.53,1.05,6.94,18.88,0.0,38.99,4.8,31.75
4999,5,9,65.5939,9.0,166.35,50.2,2536.07,765.37,35.5,4.02,541.23,61.3,9.0,87.47,21.87,21.87,21.87,21.87,21.65,1.75,5.02,10.17,4.71,24.76,8.01,22.96,46.52,21.53
4999,5,3,65.5939,9.0,150.77,43.75,2298.49,666.92,32.07,0.99,488.98,15.11,3.0,87.47,21.87,21.87,21.87,21.87,10.29,10.29,0.0,0.0,0.0,11.77,47.06,0.0,0.0,0.0
